,0,1,2,3,4,5,6,7,8,9
0,0.7334905228023152,0.33033130159130164,0.20594237535201257,0.047619251324961365,0.058652339363183884,0.04398495621751564,0.8315165400603076,0.07792455140522421,0.15064518399249588,0.5057137597073851
1,0.09454203856559554,0.6830852219503865,0.4773883187555395,0.789986950639724,0.10337574102705528,0.03533010705067261,0.1676575565005671,0.3819352504889771,0.16589755877816703,0.8089460201080383
2,0.5200310039629896,0.2783502271919035,0.39364574506928424,0.053666225987629615,0.20164396165251283,0.020843534441173626,0.7437526212496527,0.1641980314923007,0.10632270847298796,0.37181957954451267
3,0.05689525442941984,0.016465174030904604,0.1639859529310103,0.0950331078975679,0.10018318250102368,0.6136758852773254,0.03871015373215223,0.7030843624896304,0.23233194966975113,0.1089089557866629
4,0.08734355001675301,0.6862842035486282,0.4137441352963919,0.8348802079075297,0.12132059512512244,0.6210402740448749,0.1560794814849016,0.41011867300244537,0.16868281788160294,0.8519860043149786
5,0.15741385799901533,0.10352015312557605,0.7084943343252922,0.055456393048552384,0.14320437927623064,0.0538814752188955,0.809466074656271,0.22788115245842666,0.09105409550843237,0.09067781643146648
6,0.08105681921954343,0.6584325408730144,0.4705841628663014,0.07136435486075669,0.2015922413658122,0.038001240512853474,0.8324684891647384,0.13334900463761448,0.11992929619577507,0.7974014569592773
7,0.026407616372701278,0.25449861187870043,0.09120430775167647,0.08375392319208702,0.2690772613851281,0.7525549327511545,0.538696215765626,0.030052145225474055,0.10793483185577746,0.7433014532345014
8,0.16136552375619687,0.4459215731249268,0.028712101835357887,0.07815782580655431,0.8114976115992902,0.6265112370546349,0.10881668912562653,0.05319185295548275,0.7519816186789338,0.03700707940256136
9,0.12652854178514059,0.4434952291316352,0.02825348036435483,0.04381297431576256,0.19446802427152676,0.054423106344339535,0.45273651030816425,0.024609974191103768,0.05569908577179864,0.023812788954226
10,0.16441759171068132,0.11511018373589581,0.6326137988237599,0.7953398815987642,0.08683910026706444,0.7358618945734776,0.132417737600251,0.5647865772342381,0.12116394454126614,0.12279515057256092
11,0.15031115390354852,0.10363628122633604,0.5880092922760273,0.107123327555503,0.7769533140803188,0.7590555387582693,0.3584281653255798,0.3777513967945428,0.7768615257064507,0.11331002241864754
12,0.2697487319850653,0.8183858926015116,0.13581885600890828,0.0511307899278862,0.17345816148959137,0.04162816370555705,0.7550597217324497,0.11948496662574183,0.05452064990334591,0.039698480470022196
13,0.06244056396386629,0.608900451674905,0.24538397439652174,0.1413988535648834,0.13290092369755052,0.5083783691512385,0.14382575699296096,0.8648516793978492,0.2633960217724752,0.8847334133404251
14,0.4315423366984763,0.23130044812480444,0.17947003325245559,0.08597445373053877,0.12388993217845608,0.018801026175041056,0.08933461718743532,0.8716698942733735,0.1948621330544912,0.4286174688319872
15,0.8446220007750288,0.20765969248381927,0.324969369915437,0.7749137248199867,0.13414963946120143,0.03907320182698809,0.18225413400102988,0.574653733308468,0.0781856760873583,0.05820522877761323
16,0.33059838067389813,0.8379519242993306,0.14999345374507778,0.7698900344989433,0.094450837018906,0.545666868075235,0.11001864019507744,0.39300965010678596,0.09872353477645447,0.06435119349388149
17,0.5851565654533356,0.03927205942419366,0.05620368323005666,0.060090030697005505,0.30071457023892323,0.08147220259420959,0.5776277751485926,0.05579441143104742,0.04374387641182594,0.02864443193065375
18,0.3056876390760445,0.07096998440772033,0.0775135387560106,0.7616737838904769,0.14148491001065494,0.5808816117347078,0.027203685011554974,0.13793543396091265,0.14284215264933872,0.3282232076770523
19,0.08994455958753741,0.022269411327167192,0.3385208404100191,0.7013384349012252,0.07975419255500764,0.06161108649233779,0.04429307262865732,0.18057227773867,0.13866704315802686,0.06183288603158501
20,0.29585556972898364,0.8196799821127796,0.10912392262315744,0.09465281406234653,0.8021782160973704,0.6353485454691822,0.30035712876209686,0.22531861303138093,0.7098839958933479,0.05561721631249768
21,0.03403403357873991,0.2544326222334117,0.14327931450587064,0.0610590652591769,0.2247358408807368,0.04915059418420407,0.5718125837823419,0.027852402909122193,0.12356278440735657,0.7003416470307924
22,0.07237202574118246,0.6562606122463773,0.32165866685663674,0.1374161928627959,0.842680265093635,0.7071024695129585,0.3908134083669751,0.2371303456999649,0.816534152635237,0.8297900732190979
23,0.8434018676766728,0.20793728032098574,0.316976423367677,0.7756495066707242,0.1360037636331456,0.041205595751244065,0.1805910719098104,0.5731046830033172,0.07619361331403468,0.05743455579717727
24,0.6002274838900312,0.08171723217332125,0.053865509886355675,0.0722773399633803,0.5481827959334311,0.5881802788014011,0.16996282073447458,0.03499898345088449,0.9120822995011911,0.5013689490267966
25,0.26924361881031933,0.05277989256225961,0.0550046915152229,0.09056365901401756,0.13946175400874544,0.341203264060761,0.02744365808307275,0.6152448723507281,0.27998960582003374,0.43036925027810735
26,0.0639252255874037,0.6573656882321453,0.3319133126796296,0.09719985749707946,0.24858013802898327,0.724421600163567,0.8085157099282329,0.1400231123707404,0.10016278884723426,0.826254918172836
27,0.7766176141538806,0.3555942313993313,0.2203378888477054,0.7060168961353722,0.02742794794152809,0.0392208194782254,0.16732636626346595,0.25395626197253607,0.2124583606015712,0.5295743422299236
28,0.30419030434764366,0.8367789491734271,0.12181806590978325,0.7757317166103285,0.1008124640637399,0.6187527568969841,0.10445244548699939,0.38290327364038695,0.08465822792932032,0.059195246332713475
29,0.5378673491089037,0.273828003869392,0.33107916637026585,0.07818763289183037,0.8150943053728829,0.026235965323771204,0.2915477702758228,0.2619408967083787,0.8032113424529616,0.35901035066442755
30,0.08977640253029952,0.654743100895791,0.4126676434622901,0.1023376322635449,0.8148965828899235,0.04653655867400829,0.41408811147794405,0.21844250079026148,0.8269077475269159,0.7904065931717222
31,0.06888600569478448,0.6550850161393559,0.38192323011262874,0.07453215403180156,0.2199000111408714,0.05894856609929459,0.819501040959541,0.12579901923472003,0.09554489650158451,0.774904337982487
32,0.6418108945641395,0.07696774475322797,0.22763636551325048,0.020718801267165084,0.25256590300311194,0.03109499543112468,0.021937268631121276,0.05442402208052289,0.08320654137441887,0.14915544528923336
33,0.06907552084939245,0.6556132686197902,0.28996667028955964,0.13919990734894463,0.8496935531658577,0.7486236247263306,0.38065396671493557,0.23182846357942233,0.7999110977950452,0.8218097117625988
34,0.26456781148160213,0.7055897118493533,0.6479705314299448,0.04272560840376109,0.2554385263903164,0.6446187820910099,0.11806382304683337,0.21656816185443314,0.0993932840516135,0.7351459288355643
35,0.4388582342706631,0.1253654630381559,0.8464583573372084,0.03266273760518627,0.17961011295487897,0.6958774339722195,0.10522897631688359,0.3503126728839764,0.07987760732768862,0.06785804798930274
36,0.19385027680077097,0.10270817581000032,0.713024321535014,0.07726373375323026,0.7299044530227793,0.0489050757050103,0.39065359785929876,0.35874413420597234,0.8080976366931166,0.09513447766968162
37,0.6868305974991519,0.03986808009954053,0.0807194281849112,0.0801819869131693,0.8627869476976002,0.04860417036690969,0.18396236002679947,0.10735797833863125,0.7117547463614546,0.034289375757375055
38,0.10176446646247851,0.020190603638268762,0.3954648030033902,0.06360517937219841,0.7375881221234338,0.042245003215249745,0.15767364799958689,0.09988910073469656,0.8461805194209252,0.06594982480711456
39,0.06604194300750185,0.020223855341902505,0.2813192327767358,0.06177781335208354,0.18047294745724957,0.7418677480019519,0.5191073048069408,0.05911881492074391,0.10260547054846675,0.07728925828816068
40,0.08312349151477764,0.022869725649503996,0.30496937911158245,0.7603637550334268,0.09071686988232733,0.7124752044259672,0.04240716395092744,0.2040142386906918,0.14964473791660093,0.0849692431568464
41,0.18258108649792348,0.1143300140283714,0.7039963973680435,0.7414665491162971,0.07261816459701784,0.05470700716306611,0.14427884395747578,0.5389132398979759,0.1235674379901044,0.09532040182882238
42,0.1425101840919829,0.10144901682040455,0.6582099507983609,0.056705606738825236,0.15066957451640245,0.0703821668380416,0.8004504028404185,0.2191914965975287,0.07905017022576383,0.0840858386096615
43,0.03018816148557595,0.25591946784687286,0.11821314099779544,0.0807943534735664,0.2514467070774949,0.6771878840341656,0.5565876266535051,0.03157717464770109,0.12939099073187688,0.763298456704729
44,0.24575159616844627,0.024209866310229138,0.5292570855408015,0.02104399294682353,0.18298766877435318,0.07982130060110054,0.03154774451586245,0.07894218519605507,0.07208507581409299,0.028943536219919675
45,0.13633158542953108,0.10339916126625277,0.6165494171875435,0.07424046856705796,0.17211338588850073,0.7543192349464815,0.7898029629691008,0.24307571861698138,0.08447731137699716,0.11372853715685548
46,0.1318176861127742,0.08395750992985278,0.5168791722271643,0.0858694217007409,0.08018376729325973,0.03590235078864651,0.13248190862336634,0.9147065854378853,0.19654300404228586,0.12225731650885521
47,0.3223407670276292,0.8331822956175878,0.14386126184155734,0.7192006255578655,0.08734126398369506,0.038713749616998736,0.11023660020254246,0.3502524010889507,0.0800015289750569,0.04331644179887024
48,0.0924838823399028,0.019947154446961685,0.3538024193768007,0.06513980918566002,0.7461089042954534,0.05141894375490377,0.15254770823708586,0.09702112666622495,0.8297911806140621,0.0620797233139086
49,0.3229115026947831,0.8374461023686066,0.14281103767375747,0.7714099615580602,0.09568715618571777,0.5619981968621809,0.108808816991532,0.3905953032924731,0.09529184746968473,0.06310153453468108
50,0.2175083688686491,0.7018888634753401,0.5474573055398477,0.04564174163650664,0.27714784075988896,0.7465980952761352,0.10907900718520283,0.20530464382917524,0.07613474459180303,0.7038461269758812
51,0.2566174952525713,0.024834204638718847,0.541612537689754,0.02703013264113007,0.19604486491678022,0.7235399301737799,0.03130368418317248,0.09259481711858578,0.08958671348694415,0.04342271770877906
52,0.07436111805591959,0.6824470720578625,0.32271977555958214,0.8410473435831471,0.13492753026813345,0.7318301874128752,0.1431495378057432,0.3918392310590297,0.1336148472950903,0.8328841605201993
53,0.3202095924737959,0.8203399095223495,0.12410477651521143,0.09195436257236646,0.7969228222641251,0.6004430014774618,0.30544567586678706,0.22846209243319412,0.7303814992650415,0.0585548339650381
54,0.7211383231707541,0.04492116011006759,0.11471409958373359,0.7353831597668343,0.13759602426688158,0.03271234877238175,0.061413851919532095,0.21164852763627573,0.10138739977922544,0.04019933004458118
55,0.1509808284015008,0.4681099664278892,0.027084839200280812,0.6881577423765702,0.10240059898787149,0.05811097387493805,0.03129280681391891,0.08939045736723959,0.07602225315484903,0.025008866480561342
56,0.4640659329118322,0.12336414500057692,0.8701959432980232,0.024382902027446755,0.1586317646557848,0.054353831562043174,0.11077710968759688,0.31955630640802823,0.07528109985412046,0.049770869632841136
57,0.15807211097833856,0.1036886065128167,0.603921044752631,0.10546332255152259,0.7745498409834645,0.7476544223618415,0.36044568452780695,0.37912551070475764,0.7848890955003824,0.11586983254429978
58,0.07708649485298857,0.6571923652076946,0.338264809531068,0.13530011630480582,0.8409554895804853,0.692927365114604,0.3932070541146273,0.23870626145363708,0.8240607243967701,0.8336886376131122
